time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,1.81727901921,-3.83350975457,20.5213248911,5.98806358456,6.07832548034,0.0,2.23534134152,-4.24685019499,4.63521964153,-0.0387074794919,-0.0628036976177,0.0,444.55797980471357,445.8672073684855,444.045576929095,444.25755901884185
3.3600000000000025,1.95590095516,-4.09496586901,20.8025566971,5.98523125739,6.07488559132,0.0,2.38551931374,-4.46845767213,4.73796960935,-0.0754315242177,-0.0481745525596,0.0,484.3060726541405,485.4033131517707,487.38321502103986,484.6287058643548
3.4200000000000026,2.10200878304,-4.36761154895,21.0827444072,5.98037259388,6.07150983395,0.0,2.48496595883,-4.62028216673,4.60166050293,-0.0953766322485,-0.0819164931887,0.0,409.7449892301067,406.73053089704,408.42048753890265,406.6310681521041
3.4800000000000026,2.25460388925,-4.65012730496,21.3568098422,5.97475243882,6.06635193211,0.0,2.60186483119,-4.79744953014,4.53338876498,-0.0904584965603,-0.0956210168237,0.0,434.1026557343993,432.94447673572273,430.8773543332624,431.28529983305873
3.5400000000000027,2.41502118825,-4.94439709591,21.6298607404,5.96892176263,6.06129333744,0.0,2.7456766505,-5.01197752887,4.56719682985,-0.11606937809,-0.0680395623839,0.0,466.3797156462672,468.5236504815414,468.8252056416438,466.822691695367
3.6000000000000028,2.58298165329,-5.25008194369,21.8999513206,5.96206014184,6.057195108,0.0,2.85327389164,-5.1782045802,4.43563147703,-0.11114723647,-0.0688373751247,0.0,413.740313107586,413.6661529168282,412.85672604353505,413.2781371129288
3.660000000000003,2.75782671631,-5.56639408969,22.1636495074,5.9552113091,6.05342866526,0.0,2.97510578539,-5.36617596351,4.35378770361,-0.120940300419,-0.052796663368,0.0,431.56470339632534,432.913774615247,431.6940742100194,430.8546054743534
3.720000000000003,2.94070003251,-5.89505819423,22.4250804115,5.94787675647,6.05012296936,0.0,3.12073375877,-5.58990222929,4.35947072032,-0.124980370573,-0.060138747206,0.0,463.39853866675406,462.81898629315737,462.70107475403717,462.36994230104
3.780000000000003,3.13254468961,-6.23757356456,22.6874934761,5.94056119737,6.04619407285,0.0,3.27416256333,-5.82786054213,4.38630978869,-0.116431844284,-0.0791835983285,0.0,473.43995482777177,471.9690062470331,471.4328879180692,472.0805582720673
3.840000000000003,3.3336104495,-6.59447108401,22.9512201665,5.93384118801,6.04122388785,0.0,3.42820385537,-6.06925431377,4.40324380189,-0.104358731998,-0.0913755030667,0.0,473.11122242361034,472.1661596481473,470.76963990543163,471.6926791245029
3.900000000000003,3.54233244215,-6.96370371888,23.2095321534,5.92713756515,6.03584627137,0.0,3.5295657004,-6.2392704999,4.20715402749,-0.133543505884,-0.0863432395844,0.0,399.4367903066171,399.8878844457881,401.1359054504889,398.46271046389967
3.960000000000003,3.75909483193,-7.34590325324,23.4630402432,5.91911589255,6.03058416556,0.0,3.69599886896,-6.50129635277,4.24145970398,-0.133998008784,-0.090565445979,0.0,481.3300591005575,481.0046013588766,480.68948754717314,480.64004871752655
4.020000000000002,3.98528802439,-7.74313333906,23.7161568436,5.91101155039,6.02526149363,0.0,3.84398388179,-6.74037525085,4.19455831817,-0.137310054635,-0.0852413902434,0.0,456.81422105446813,457.23235645677516,458.57012548199697,458.29064733163665
4.080000000000001,4.21939164742,-8.15345592152,23.9626716336,5.90271348099,6.02061564238,0.0,3.95973727339,-6.9378923798,4.02220049472,-0.140358475447,-0.0651738468514,0.0,414.27499861887713,416.03090093216,416.46241461570565,416.1764500004509
4.14,4.46017864114,-8.5753757948,24.1976970681,5.89417617789,6.01664152987,0.0,4.06672816363,-7.12703060392,3.81179232095,-0.146452917113,-0.0684460615979,0.0,402.41217632695856,402.11199870947405,402.4172722930748,401.84379644000137
4.199999999999998,4.708955302,-9.01095109844,24.4251981238,5.8859049582,6.01211294424,0.0,4.22586807508,-7.39284603233,3.77013836415,-0.124637681215,-0.0957295910999,0.0,465.31662473522096,463.17072069140295,463.33357400478326,465.02886873297973
4.259999999999997,4.9664644808,-9.4614500355,24.6471531052,5.87884757969,6.00664459271,0.0,4.3580247951,-7.62456148516,3.62757742458,-0.106382436408,-0.0832601471976,0.0,431.7978275496785,432.84148847814714,430.7854892635016,432.3137490036341
4.319999999999996,5.23182842959,-9.92583934033,24.8600061881,5.87265630943,6.00127172376,0.0,4.48766987438,-7.85587102191,3.46687030741,-0.0974660918762,-0.106684324794,0.0,427.9184426608959,425.9117638274103,426.92701071293885,427.67757271850394
4.379999999999995,5.50581037373,-10.4053465571,25.0655559913,5.86650104832,5.99482295813,0.0,4.64529418435,-8.12831433736,3.38348679522,-0.1155444606,-0.109117570495,0.0,455.90833219897365,455.7039855140364,458.45741231204414,457.0093161389916
4.439999999999993,5.78952402717,-10.9016407121,25.266534178,5.85988826758,5.98894215919,0.0,4.81198644745,-8.41544745679,3.31424466462,-0.101259184815,-0.0819636711535,0.0,463.7039486685533,465.82457845355145,464.432875179942,465.5420095259147
4.499999999999992,6.08242491104,-11.4141573232,25.460546061,5.85366183047,5.98407989849,0.0,4.95153244195,-8.6692652857,3.15195724855,-0.10934363869,-0.0792482792324,0.0,435.2861424294389,435.50794141407533,435.1501234970392,434.4629354711905
4.559999999999991,6.38390165663,-11.942307816,25.6451517449,5.84702863299,5.97944816291,0.0,5.09779117004,-8.93658444291,3.00051694323,-0.113087149086,-0.0733795672175,0.0,442.22329086148983,442.70183074706205,440.3968617371141,440.0760654590972
4.6199999999999894,6.69492551528,-12.487686301,25.8226310305,5.84025166259,5.97532839423,0.0,5.26960027172,-9.2434089856,2.91383624732,-0.11267588127,-0.0605956337255,0.0,467.35296814008365,468.3452542661369,466.4980327965185,466.51947835994036
4.679999999999988,7.01646102269,-13.0519217203,25.9952129344,5.83350468331,5.9712462822,0.0,5.44808784537,-9.56513467331,2.83710505504,-0.112001399919,-0.0902145182185,0.0,475.9142346202317,473.63755880480306,474.1023626531605,474.14383906584914
4.739999999999987,7.34914262644,-13.6362197319,26.1640993102,5.82654508478,5.96624592238,0.0,5.64117552305,-9.91205274944,2.79022008827,-0.125483391955,-0.0722777915727,0.0,487.9456259623613,489.2781104085854,489.69160508755283,488.67657827296824
4.799999999999986,7.69296148695,-14.2409005248,26.3285904851,5.81937098688,5.9615653362,0.0,5.81931086073,-10.2447225818,2.69086520308,-0.109798446788,-0.0930668417183,0.0,477.52319980689293,475.92960280636254,474.8454763196344,476.03557832363185
4.859999999999984,8.04732539888,-14.8655277254,26.4863978576,5.81329484279,5.95560432967,0.0,5.99280954513,-10.5769431646,2.56751725798,-0.0881335208684,-0.116467335178,0.0,473.9586030134861,472.14791716251773,470.69969393554305,472.36541502564273
4.919999999999983,8.40986149711,-15.5072567704,26.6305665345,5.80903563151,5.94830562994,0.0,6.09218124518,-10.8154176202,2.23790110346,-0.049285214281,-0.134783812327,0.0,398.4388940199025,396.7444520087456,396.09789453403977,399.65087122766954
4.979999999999982,8.77866252813,-16.163847822,26.7554409883,5.8060971541,5.9404280063,0.0,6.2016665738,-11.072321177,1.92422828969,-0.0483607776533,-0.125101746741,0.0,405.1294459818604,405.9817367982338,404.3577181783345,404.4392830366585
5.0399999999999805,9.15636595582,-16.8390072724,26.8669683478,5.80331005324,5.93253189502,0.0,6.38857318093,-11.433750316,1.79143868352,-0.0428845517179,-0.149575773923,0.0,476.57611636269536,474.6859999550494,474.8338694998292,475.2528009714385
